,Cuckoo Search,Fruit Fly,Whale Optimization Algorithm,Water Wave Optimization,Krill Herd
270,-1.0316284534898776,-0.8907909109113774,-1.0316284281710437,-1.0304685344327678,-1.031628449630428
271,-1.0316284534898776,-0.8798835623828228,-1.0316284282378045,-1.0304685344327678,-1.031628449630428
272,-1.0316284534898776,-0.8894495258087195,-1.0316284287475836,-1.0304685344436992,-1.0316284498108437
273,-1.0316284534898776,-0.9095674151689355,-1.0316284287478612,-1.0304685344448221,-1.0316284498108437
274,-1.0316284534898776,-0.8754300070892891,-1.031628428772469,-1.0304685344448854,-1.0316284498843484
275,-1.0316284534898776,-0.864990976305419,-1.031628428772469,-1.0304687025792327,-1.0316284498843484
276,-1.0316284534898776,-0.8815929595178191,-1.031628428772469,-1.03046870264031,-1.0316284498843484
277,-1.0316284534898776,-0.8694321079664767,-1.031628428772469,-1.0304687026704684,-1.0316284498843484
278,-1.0316284534898776,-0.8826221640436657,-1.0316284287727113,-1.0304687026763488,-1.0316284498843484
279,-1.0316284534898776,-0.8714646703820348,-1.0316284295130747,-1.0304687027960806,-1.0316284499348236
280,-1.0316284534898776,-0.8514620419875187,-1.0316284295130747,-1.0304687028467927,-1.0316284499348236
281,-1.0316284534898776,-0.8750329614252366,-1.0316284295130747,-1.0304687028529789,-1.0316284499348236
282,-1.0316284534898776,-0.8628687547830273,-1.0316284297527782,-1.0304687034949946,-1.0316284499348236
283,-1.0316284534898776,-0.9055845036392964,-1.0316284301813832,-1.0304687034949946,-1.0316284499348236
284,-1.0316284534898776,-0.8743155946734991,-1.0316284301869139,-1.0304687034949946,-1.0316284499348236
285,-1.0316284534898776,-0.8666808350494458,-1.0316284301869139,-1.0304687035201603,-1.0316284499348236
286,-1.0316284534898776,-0.8907761481468194,-1.0316284302612173,-1.0304687035202247,-1.0316284499348236
287,-1.0316284534898776,-0.8816500077534914,-1.0316284302612173,-1.0304687035369962,-1.0316284499348236
288,-1.0316284534898776,-0.8794681871037004,-1.0316284302612173,-1.030468987981645,-1.0316284499348236
289,-1.0316284534898776,-0.878526190283725,-1.0316284303334566,-1.030468987981645,-1.0316284505015036
290,-1.0316284534898776,-0.887077727022973,-1.0316284312940174,-1.0304689879853028,-1.0316284505015036
291,-1.0316284534898776,-0.8634718479970575,-1.0316284312940174,-1.0304689879863556,-1.0316284505015036
292,-1.0316284534898776,-0.8586033686907124,-1.0316284314143889,-1.030468987991373,-1.0316284505015036
293,-1.0316284534898776,-0.8673419996540834,-1.0316284395777777,-1.0304690627421276,-1.031628450922428
294,-1.0316284534898776,-0.8815999091080717,-1.0316284410875871,-1.0304691770998726,-1.0316284511619576
295,-1.0316284534898776,-0.8948500462568111,-1.031628441089774,-1.030469177100128,-1.0316284511868008
296,-1.0316284534898776,-0.8673480023767995,-1.0316284410904004,-1.0304691771001497,-1.031628451200275
297,-1.0316284534898776,-0.8456884098635413,-1.0316284421286888,-1.030469177107546,-1.031628451200275
298,-1.0316284534898776,-0.8923343640226145,-1.0316284421286888,-1.0304691771092984,-1.031628451200275
299,-1.0316284534898776,-0.8749161531737558,-1.0316284431091074,-1.030469177111015,-1.0316284512716822
300,-1.0316284534898776,-0.9093100093614158,-1.0316284431091074,-1.0304691771112657,-1.0316284512716822
301,-1.0316284534898776,-0.8909587344369797,-1.0316284431106897,-1.030469177111338,-1.0316284512716822
302,-1.0316284534898776,-0.8802006174462091,-1.0316284431224023,-1.030469177111358,-1.0316284512716822
303,-1.0316284534898776,-0.848526865502448,-1.0316284431224023,-1.0304691771115266,-1.0316284512716822
304,-1.0316284534898776,-0.8699849408382697,-1.0316284434268772,-1.0304691771120484,-1.0316284512716822
305,-1.0316284534898776,-0.8634355019537656,-1.0316284435610492,-1.0304691771120484,-1.0316284512716822
306,-1.0316284534898776,-0.8717851934686411,-1.0316284435628293,-1.0304691771120758,-1.0316284512716822
307,-1.0316284534898776,-0.8566761294406005,-1.0316284435628293,-1.0304691771120758,-1.0316284512716822
308,-1.0316284534898776,-0.8733269815464494,-1.0316284435628293,-1.030469177112082,-1.03162845154155
309,-1.0316284534898776,-0.8825934231164074,-1.0316284435628293,-1.030469177112158,-1.03162845154155
310,-1.0316284534898776,-0.8414380022011768,-1.0316284435628293,-1.0304691771122116,-1.03162845154155
311,-1.0316284534898776,-0.850089235473075,-1.0316284435628293,-1.0304691789556628,-1.03162845154155
312,-1.0316284534898776,-0.9315168058937704,-1.0316284435628846,-1.0304691789729428,-1.03162845154155
313,-1.0316284534898776,-0.8472714904292538,-1.031628443609344,-1.0304691885459671,-1.03162845154155
314,-1.0316284534898776,-0.8781036365264547,-1.031628443609344,-1.030469188579802,-1.03162845154155
315,-1.0316284534898776,-0.8582696363596775,-1.031628443609344,-1.0304691885799122,-1.03162845154155
316,-1.0316284534898776,-0.8795262801126036,-1.0316284436096144,-1.0304691885799122,-1.03162845154155
317,-1.0316284534898776,-0.8956725006199273,-1.0316284436399343,-1.0304691885821058,-1.03162845154155
318,-1.0316284534898776,-0.8745175337072603,-1.031628443660086,-1.0304691885823938,-1.03162845154155
319,-1.0316284534898776,-0.8885685640187531,-1.0316284438136656,-1.0304691885823962,-1.03162845154155
320,-1.0316284534898776,-0.8586077620102657,-1.0316284438160823,-1.0304691885824104,-1.03162845154155
321,-1.0316284534898776,-0.8839460469692477,-1.0316284438160823,-1.030469188582546,-1.03162845154155
322,-1.0316284534898776,-0.8596535946738362,-1.0316284438254621,-1.0304691885827524,-1.03162845154155
323,-1.0316284534898776,-0.8733254549327223,-1.0316284438338235,-1.0304691885874897,-1.0316284515536125
324,-1.0316284534898776,-0.8796364742064695,-1.0316284438360943,-1.0304691885876278,-1.031628451828263
325,-1.0316284534898776,-0.8980167162915628,-1.0316284438378776,-1.0304692060914775,-1.0316284520275147
326,-1.0316284534898776,-0.8555724778085982,-1.0316284438380334,-1.0304692060936265,-1.0316284520275147
327,-1.0316284534898776,-0.8684688525069546,-1.03162844390346,-1.0304692061002345,-1.0316284520275147
328,-1.0316284534898776,-0.8868886910234762,-1.0316284439048133,-1.0304692061002345,-1.0316284520275147
329,-1.0316284534898776,-0.8895014250736597,-1.0316284439048133,-1.0304692061003151,-1.0316284520275147
330,-1.0316284534898776,-0.9075757119370724,-1.0316284439201358,-1.0304692061003253,-1.0316284520275147
331,-1.0316284534898776,-0.872604956959654,-1.0316284439208343,-1.0304692061013336,-1.0316284520275147
332,-1.0316284534898776,-0.8454223263224454,-1.031628443921035,-1.030469206106893,-1.0316284520275147
333,-1.0316284534898776,-0.8749485372933472,-1.0316284439254155,-1.030469206107703,-1.0316284520275147
334,-1.0316284534898776,-0.8862806018208321,-1.0316284439302381,-1.030469206107703,-1.0316284520275147
335,-1.0316284534898776,-0.864204507163451,-1.0316284439302381,-1.0304692062468956,-1.0316284520275147
336,-1.0316284534898776,-0.8721087163896339,-1.03162844394226,-1.0304692062468956,-1.0316284520275147
337,-1.0316284534898776,-0.8673298177989551,-1.0316284439783279,-1.0304692062481586,-1.0316284520275147
338,-1.0316284534898776,-0.8790331408144956,-1.0316284439805288,-1.0304692773302675,-1.0316284520275147
339,-1.0316284534898776,-0.8740597039209869,-1.0316284439807855,-1.03046931273144,-1.0316284520275147
340,-1.0316284534898776,-0.8907146175123023,-1.0316284439807855,-1.0304693127346776,-1.0316284520275147
341,-1.0316284534898776,-0.9269154764579441,-1.0316284439807855,-1.0304693454128255,-1.0316284520275147
342,-1.0316284534898776,-0.8315606003865191,-1.0316284439812982,-1.0304693990619567,-1.0316284520275147
343,-1.0316284534898776,-0.8992243378601484,-1.0316284439812982,-1.0304693990619567,-1.0316284520275147
344,-1.0316284534898776,-0.880190687767173,-1.0316284439812982,-1.0304693990626035,-1.0316284520275147
345,-1.0316284534898776,-0.8933614693626485,-1.0316284439812982,-1.0304693990626679,-1.0316284520275147
346,-1.0316284534898776,-0.8689280812912873,-1.0316284439813745,-1.0304693990627674,-1.0316284520275147
347,-1.0316284534898776,-0.895400429371487,-1.031628443981424,-1.0304693990627878,-1.0316284520275147
348,-1.0316284534898776,-0.8551495206022374,-1.031628443981424,-1.0304693990640195,-1.0316284520275147
349,-1.0316284534898776,-0.8778735006773124,-1.031628443981424,-1.0304693990640355,-1.0316284520275147
